Selecao;Orcado;Atualizado;Empenhado;Liquidado
****Sub-Funcao: Planejamento e Orcamento;1.617.000,00;1.617.000,00;0,00;0,00
*****Programa: Planejamento e Desenvolvimento Urbano;1.617.000,00;1.617.000,00;0,00;0,00
******Projeto/Atividade: Estudos e Projetos de Planejamento, Orcamento e  Avaliacao;1.617.000,00;1.617.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;1.617.000,00;1.617.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.120.000,00;1.120.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.120.000,00;1.120.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.120.000,00;1.120.000,00;0,00;0,00
********Elemento Economico: Premiacoes Culturais, Artisticas, Cientificas, Desport. e Outras;250.000,00;250.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;247.000,00;247.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;247.000,00;247.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;247.000,00;247.000,00;0,00;0,00
***Funcao: Urbanismo;27.427.650,00;22.043.763,43;18.341.688,42;17.967.112,15
****Sub-Funcao: Administracao Geral;19.057.650,00;19.007.746,00;16.805.852,10;16.527.501,02
*****Programa: Suporte Administrativo;19.057.650,00;19.007.746,00;16.805.852,10;16.527.501,02
******Projeto/Atividade: Administracao da Secretaria Municipal de Planejamento;19.057.650,00;19.007.746,00;16.805.852,10;16.527.501,02
*******Categoria da Despesa: Despesas Correntes;18.255.650,00;18.205.746,00;16.796.480,80;16.518.289,62
********Elemento Economico: Auxilio-Alimentacao;670.800,00;632.896,00;565.134,50;565.134,50
*********Modalidade da Despesa: Aplicacoes Diretas;670.800,00;632.896,00;565.134,50;565.134,50
**********Fonte: Tesouro Municipal;670.800,00;632.896,00;565.134,50;565.134,50
********Elemento Economico: Auxilio-Transporte;115.000,00;103.000,00;93.662,86;93.662,86
*********Modalidade da Despesa: Aplicacoes Diretas;115.000,00;103.000,00;93.662,86;93.662,86
**********Fonte: Tesouro Municipal;115.000,00;103.000,00;93.662,86;93.662,86
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;29.139,20;29.139,20;29.139,20
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;29.139,20;29.139,20;29.139,20
**********Fonte: Tesouro Municipal;0,00;29.139,20;29.139,20;29.139,20
********Elemento Economico: Diarias - Civil;82.000,00;82.000,00;67.907,91;67.907,91
*********Modalidade da Despesa: Aplicacoes Diretas;82.000,00;82.000,00;67.907,91;67.907,91
**********Fonte: Tesouro Municipal;82.000,00;82.000,00;67.907,91;67.907,91
********Elemento Economico: Locacao de Mao-de-Obra;174.000,00;210.556,40;207.608,18;187.141,96
*********Modalidade da Despesa: Aplicacoes Diretas;174.000,00;210.556,40;207.608,18;187.141,96
**********Fonte: Tesouro Municipal;174.000,00;210.556,40;207.608,18;187.141,96
********Elemento Economico: Material de Consumo;86.000,00;86.000,00;24.497,62;22.563,22
*********Modalidade da Despesa: Aplicacoes Diretas;86.000,00;86.000,00;24.497,62;22.563,22
**********Fonte: Tesouro Municipal;86.000,00;86.000,00;24.497,62;22.563,22
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.257.000,00;3.227.860,80;2.107.731,95;1.859.722,73
*********Modalidade da Despesa: Aplicacoes Diretas;3.257.000,00;3.227.860,80;2.107.731,95;1.859.722,73
**********Fonte: Tesouro Municipal;3.257.000,00;3.227.860,80;2.107.731,95;1.859.722,73
********Elemento Economico: Passagens e Despesas com Locomocao;100.000,00;100.000,00;95.945,71;88.164,37
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;95.945,71;88.164,37
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;95.945,71;88.164,37
********Elemento Economico: Servicos de Consultoria;92.000,00;55.443,60;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;92.000,00;55.443,60;0,00;0,00
**********Fonte: Tesouro Municipal;92.000,00;55.443,60;0,00;0,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;13.678.850,00;13.678.850,00;13.604.852,87;13.604.852,87
*********Modalidade da Despesa: Aplicacoes Diretas;13.678.850,00;13.678.850,00;13.604.852,87;13.604.852,87
**********Fonte: Tesouro Municipal;13.678.850,00;13.678.850,00;13.604.852,87;13.604.852,87
*******Categoria da Despesa: Despesas de Capital;802.000,00;802.000,00;9.371,30;9.211,40
********Elemento Economico: Equipamentos e Material Permanente;802.000,00;802.000,00;9.371,30;9.211,40
*********Modalidade da Despesa: Aplicacoes Diretas;802.000,00;802.000,00;9.371,30;9.211,40
**********Fonte: Tesouro Municipal;802.000,00;802.000,00;9.371,30;9.211,40
****Sub-Funcao: Formacao de Recursos Humanos;200.000,00;200.000,00;11.417,06;11.417,06
*****Programa: Fortalecimento Institucional e Melhoria da Gestao;200.000,00;200.000,00;11.417,06;11.417,06
******Projeto/Atividade: Formacao e Aperfeicoamento dos Profissionais da PMSP;200.000,00;200.000,00;11.417,06;11.417,06
*******Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;11.417,06;11.417,06
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;200.000,00;200.000,00;11.417,06;11.417,06
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;11.417,06;11.417,06
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;11.417,06;11.417,06
****Sub-Funcao: Ordenamento Territorial;3.090.000,00;2.163.500,00;1.301.515,15;1.208.369,96
*****Programa: Planejamento e Desenvolvimento Urbano;3.090.000,00;2.163.500,00;1.301.515,15;1.208.369,96
******Projeto/Atividade: Estudos, Projetos e Planos de Desenvolvimento;2.000.000,00;2.000.000,00;1.301.515,15;1.208.369,96
*******Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;1.301.515,15;1.208.369,96
********Elemento Economico: Premiacoes Culturais, Artisticas, Cientificas, Desport. e Outras;250.000,00;250.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;1.750.000,00;1.750.000,00;1.301.515,15;1.208.369,96
*********Modalidade da Despesa: Aplicacoes Diretas;1.750.000,00;1.750.000,00;1.301.515,15;1.208.369,96
**********Fonte: Tesouro Municipal;1.750.000,00;1.750.000,00;1.301.515,15;1.208.369,96
******Projeto/Atividade: Sistema de Informacoes Geo Referenciadas;1.090.000,00;163.500,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.090.000,00;163.500,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.090.000,00;163.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.090.000,00;163.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.090.000,00;163.500,00;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;5.080.000,00;672.517,43;222.904,11;219.824,11
*****Programa: Sistema de Informacao e Processamento de Dados;5.080.000,00;672.517,43;222.904,11;219.824,11
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;5.080.000,00;672.517,43;222.904,11;219.824,11
*******Categoria da Despesa: Despesas Correntes;4.500.000,00;501.298,43;51.685,11;48.605,11
********Elemento Economico: Material de Consumo;500.000,00;500.000,00;50.386,68;47.306,68
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;50.386,68;47.306,68
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;50.386,68;47.306,68
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.000.000,00;1.298,43;1.298,43;1.298,43
*********Modalidade da Despesa: Aplicacoes Diretas;4.000.000,00;1.298,43;1.298,43;1.298,43
**********Fonte: Tesouro Municipal;4.000.000,00;1.298,43;1.298,43;1.298,43
*******Categoria da Despesa: Despesas de Capital;580.000,00;171.219,00;171.219,00;171.219,00
********Elemento Economico: Equipamentos e Material Permanente;580.000,00;171.219,00;171.219,00;171.219,00
*********Modalidade da Despesa: Aplicacoes Diretas;580.000,00;171.219,00;171.219,00;171.219,00
**********Fonte: Tesouro Municipal;580.000,00;171.219,00;171.219,00;171.219,00
*Orgao: Secretaria Municipal de Relacoes Internacionais;9.352.000,00;4.863.866,92;3.112.944,47;3.038.346,73
**Unidade: Gabinete do Secretario;9.352.000,00;4.863.866,92;3.112.944,47;3.038.346,73
***Funcao: Relacoes Exteriores;9.352.000,00;4.863.866,92;3.112.944,47;3.038.346,73
****Sub-Funcao: Administracao Geral;3.440.138,00;2.992.431,00;1.907.517,65;1.835.602,48
*****Programa: Suporte Administrativo;3.440.138,00;2.992.431,00;1.907.517,65;1.835.602,48
******Projeto/Atividade: Administracao da Secretaria Municipal de Relacoes Internacionais;3.440.138,00;2.992.431,00;1.907.517,65;1.835.602,48
*******Categoria da Despesa: Despesas Correntes;3.365.138,00;2.917.431,00;1.907.517,65;1.835.602,48
********Elemento Economico: Auxilio-Alimentacao;87.800,00;90.093,00;86.006,18;86.006,18
*********Modalidade da Despesa: Aplicacoes Diretas;87.800,00;90.093,00;86.006,18;86.006,18
**********Fonte: Tesouro Municipal;87.800,00;90.093,00;86.006,18;86.006,18
********Elemento Economico: Auxilio-Transporte;18.000,00;18.000,00;17.317,04;17.317,04
*********Modalidade da Despesa: Aplicacoes Diretas;18.000,00;18.000,00;17.317,04;17.317,04
**********Fonte: Tesouro Municipal;18.000,00;18.000,00;17.317,04;17.317,04
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.741,09;2.741,09;2.741,09
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.741,09;2.741,09;2.741,09
**********Fonte: Tesouro Municipal;0,00;2.741,09;2.741,09;2.741,09
********Elemento Economico: Diarias - Civil;210.000,00;210.000,00;101.281,79;101.281,79
*********Modalidade da Despesa: Aplicacoes Diretas;210.000,00;210.000,00;101.281,79;101.281,79
**********Fonte: Tesouro Municipal;210.000,00;210.000,00;101.281,79;101.281,79
********Elemento Economico: Material de Consumo;53.550,00;53.550,00;21.818,70;21.818,70
*********Modalidade da Despesa: Aplicacoes Diretas;53.550,00;53.550,00;21.818,70;21.818,70
**********Fonte: Tesouro Municipal;53.550,00;53.550,00;21.818,70;21.818,70
********Elemento Economico: Obrigacoes Tributarias e Contributivas;5.000,00;5.000,00;2.747,31;2.747,31
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;2.747,31;2.747,31
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;2.747,31;2.747,31
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;672.578,00;669.836,91;387.955,30;335.692,80
*********Modalidade da Despesa: Aplicacoes Diretas;672.578,00;669.836,91;387.955,30;335.692,80
**********Fonte: Tesouro Municipal;672.578,00;669.836,91;387.955,30;335.692,80
********Elemento Economico: Passagens e Despesas com Locomocao;550.000,00;550.000,00;299.101,96;279.449,29
*********Modalidade da Despesa: Aplicacoes Diretas;550.000,00;550.000,00;299.101,96;279.449,29
**********Fonte: Tesouro Municipal;550.000,00;550.000,00;299.101,96;279.449,29
********Elemento Economico: Servicos de Consultoria;320.000,00;320.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;320.000,00;320.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;320.000,00;320.000,00;0,00;0,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;1.448.210,00;998.210,00;988.548,28;988.548,28
*********Modalidade da Despesa: Aplicacoes Diretas;1.448.210,00;998.210,00;988.548,28;988.548,28
**********Fonte: Tesouro Municipal;1.448.210,00;998.210,00;988.548,28;988.548,28
*******Categoria da Despesa: Despesas de Capital;75.000,00;75.000,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;75.000,00;75.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;75.000,00;75.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;75.000,00;75.000,00;0,00;0,00
****Sub-Funcao: Cooperacao Internacional;5.800.000,00;1.759.573,92;1.145.397,23;1.145.397,23
*****Programa: Promocao de Relacoes Nacionais e Internacionais;5.800.000,00;1.759.573,92;1.145.397,23;1.145.397,23
******Projeto/Atividade: Implantacao e Desenvolvimento de Acoes Decorrentes das Relacoes Institucionais Externas do Municipio;800.000,00;120.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;800.000,00;120.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;800.000,00;120.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;800.000,00;120.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;800.000,00;120.000,00;0,00;0,00
******Projeto/Atividade: Promocao de Relacoes Internacionais e Acordos de Cooperacao Tecnica;5.000.000,00;1.639.573,92;1.145.397,23;1.145.397,23
*******Categoria da Despesa: Despesas Correntes;5.000.000,00;1.639.573,92;1.145.397,23;1.145.397,23
********Elemento Economico: Obrigacoes Tributarias e Contributivas;0,00;26.339,23;26.339,23;26.339,23
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;26.339,23;26.339,23;26.339,23
**********Fonte: Tesouro Municipal;0,00;26.339,23;26.339,23;26.339,23
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;0,00;131.696,16;131.696,16;131.696,16
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;131.696,16;131.696,16;131.696,16
**********Fonte: Tesouro Municipal;0,00;131.696,16;131.696,16;131.696,16
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.000.000,00;1.481.538,53;987.361,84;987.361,84
*********Modalidade da Despesa: Aplicacoes Diretas;5.000.000,00;1.481.538,53;987.361,84;987.361,84
**********Fonte: Tesouro Municipal;5.000.000,00;1.481.538,53;987.361,84;987.361,84
****Sub-Funcao: Formacao de Recursos Humanos;18.847,00;18.847,00;0,00;0,00
*****Programa: Fortalecimento Institucional e Melhoria da Gestao;18.847,00;18.847,00;0,00;0,00
******Projeto/Atividade: Formacao e Aperfeicoamento dos Profissionais da PMSP;18.847,00;18.847,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;18.847,00;18.847,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;18.847,00;18.847,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;18.847,00;18.847,00;0,00;0,00
**********Fonte: Tesouro Municipal;18.847,00;18.847,00;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;93.015,00;93.015,00;60.029,59;57.347,02
*****Programa: Sistema de Informacao e Processamento de Dados;93.015,00;93.015,00;60.029,59;57.347,02
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;93.015,00;93.015,00;60.029,59;57.347,02
*******Categoria da Despesa: Despesas Correntes;68.015,00;68.015,00;37.597,59;34.915,02
********Elemento Economico: Material de Consumo;18.015,00;18.015,00;12.258,54;12.258,54
*********Modalidade da Despesa: Aplicacoes Diretas;18.015,00;18.015,00;12.258,54;12.258,54
**********Fonte: Tesouro Municipal;18.015,00;18.015,00;12.258,54;12.258,54
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;50.000,00;25.339,05;22.656,48
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;25.339,05;22.656,48
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;25.339,05;22.656,48
*******Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;22.432,00;22.432,00
********Elemento Economico: Equipamentos e Material Permanente;25.000,00;25.000,00;22.432,00;22.432,00
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;22.432,00;22.432,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;22.432,00;22.432,00
*Orgao: Secretaria Municipal de Servicos;842.592.301,00;1.076.848.686,66;1.068.772.533,84;988.487.627,07
**Unidade: Departamento de Limpeza Urbana;802.128.471,00;1.041.994.384,26;1.034.844.869,39;955.483.909,91
***Funcao: Urbanismo;802.128.471,00;1.041.994.384,26;1.034.844.869,39;955.483.909,91
****Sub-Funcao: Servicos Urbanos;802.128.471,00;1.041.994.384,26;1.034.844.869,39;955.483.909,91
*****Programa: Limpeza Publica;802.128.471,00;1.041.994.384,26;1.034.844.869,39;955.483.909,91
******Projeto/Atividade: Apoio as Cooperativas de Reciclagem de Lixo contratadas pela Prefeitura - E2026;300.000,00;30.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;300.000,00;30.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;300.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;30.000,00;0,00;0,00
******Projeto/Atividade: Coleta Seletiva;6.706.050,00;6.913.282,73;5.992.471,82;5.502.292,61
*******Categoria da Despesa: Despesas Correntes;6.706.050,00;6.913.282,73;5.992.471,82;5.502.292,61
********Elemento Economico: Material de Consumo;19.000,00;19.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;19.000,00;19.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;19.000,00;19.000,00;0,00;0,00
********Elemento Economico: Obrigacoes Tributarias e Contributivas;25.800,00;27.632,73;27.632,73;25.120,04
*********Modalidade da Despesa: Aplicacoes Diretas;25.800,00;27.632,73;27.632,73;25.120,04
**********Fonte: Tesouro Municipal;25.800,00;27.632,73;27.632,73;25.120,04
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;646.000,00;851.400,00;657.412,20;637.574,98
*********Modalidade da Despesa: Aplicacoes Diretas;646.000,00;851.400,00;657.412,20;637.574,98
**********Fonte: Tesouro Municipal;646.000,00;851.400,00;657.412,20;637.574,98
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;6.015.250,00;6.015.250,00;5.307.426,89;4.839.597,59
*********Modalidade da Despesa: Aplicacoes Diretas;6.015.250,00;6.015.250,00;5.307.426,89;4.839.597,59
**********Fonte: Tesouro Municipal;6.015.250,00;6.015.250,00;5.307.426,89;4.839.597,59
******Projeto/Atividade: Coleta, Transporte, Tratamento e Dest. Final Residuos Solidos Inertes;29.892.457,00;37.637.510,96;32.602.019,16;28.911.371,64
*******Categoria da Despesa: Despesas Correntes;29.892.457,00;37.637.510,96;32.602.019,16;28.911.371,64
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;29.892.457,00;37.637.510,96;32.602.019,16;28.911.371,64
*********Modalidade da Despesa: Aplicacoes Diretas;29.892.457,00;37.637.510,96;32.602.019,16;28.911.371,64
**********Fonte: Tesouro Municipal;29.892.457,00;37.637.510,96;32.602.019,16;28.911.371,64
******Projeto/Atividade: Concessao dos Servicos Divisiveis de Limpeza Urbana em Regime Publico;500.422.421,00;658.996.047,57;658.993.373,78;615.525.069,19
*******Categoria da Despesa: Despesas Correntes;500.422.421,00;658.996.047,57;658.993.373,78;615.525.069,19
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;132.586.057,77;132.586.057,77;132.586.057,77
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;132.586.057,77;132.586.057,77;132.586.057,77
**********Fonte: Tesouro Municipal;0,00;132.586.057,77;132.586.057,77;132.586.057,77
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.137.421,00;526.124.989,80;526.124.989,80;482.755.499,38
*********Modalidade da Despesa: Aplicacoes Diretas;500.137.421,00;526.124.989,80;526.124.989,80;482.755.499,38
**********Fonte: Tesouro Municipal;500.137.421,00;526.124.989,80;526.124.989,80;482.755.499,38
********Elemento Economico: Servicos de Consultoria;285.000,00;285.000,00;282.326,21;183.512,04
*********Modalidade da Despesa: Aplicacoes Diretas;285.000,00;285.000,00;282.326,21;183.512,04
**********Fonte: Tesouro Municipal;285.000,00;285.000,00;282.326,21;183.512,04
******Projeto/Atividade: Varricao e Lavagem de Vias Publicas;264.807.543,00;338.417.543,00;337.257.004,63;305.545.176,47
*******Categoria da Despesa: Despesas Correntes;264.807.543,00;338.417.543,00;337.257.004,63;305.545.176,47
********Elemento Economico: Material de Consumo;900.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;900.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;900.000,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;263.907.543,00;338.417.543,00;337.257.004,63;305.545.176,47
*********Modalidade da Despesa: Aplicacoes Diretas;263.907.543,00;338.417.543,00;337.257.004,63;305.545.176,47
**********Fonte: Tesouro Municipal;263.907.543,00;338.417.543,00;337.257.004,63;305.545.176,47
**Unidade: Gabinete do Secretario;40.463.830,00;34.854.302,40;33.927.664,45;33.003.717,16
***Funcao: Agricultura;48.500,00;0,00;0,00;0,00
****Sub-Funcao: Formacao de Recursos Humanos;48.500,00;0,00;0,00;0,00
*****Programa: Fortalecimento Institucional e Melhoria da Gestao;48.500,00;0,00;0,00;0,00
******Projeto/Atividade: Formacao e Aperfeicoamento dos Profissionais da PMSP;48.500,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;48.500,00;0,00;0,00;0,00
********Elemento Economico: Diarias - Civil;14.700,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;14.700,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;14.700,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;24.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;24.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;24.000,00;0,00;0,00;0,00
********Elemento Economico: Passagens e Despesas com Locomocao;9.800,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.800,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.800,00;0,00;0,00;0,00
***Funcao: Urbanismo;40.415.330,00;34.854.302,40;33.927.664,45;33.003.717,16
****Sub-Funcao: Administracao Geral;33.389.048,00;33.922.987,27;33.121.867,22;32.252.311,41
*****Programa: Suporte Administrativo;33.389.048,00;33.922.987,27;33.121.867,22;32.252.311,41
******Projeto/Atividade: Administracao da Secretaria Municipal de Servicos;33.389.048,00;33.922.987,27;33.121.867,22;32.252.311,41
*******Categoria da Despesa: Despesas Correntes;33.309.048,00;33.862.101,51;33.081.548,65;32.216.865,24
********Elemento Economico: Auxilio-Alimentacao;2.090.440,00;2.117.887,00;2.044.596,47;2.044.596,47
*********Modalidade da Despesa: Aplicacoes Diretas;2.090.440,00;2.117.887,00;2.044.596,47;2.044.596,47
**********Fonte: Tesouro Municipal;2.090.440,00;2.117.887,00;2.044.596,47;2.044.596,47
********Elemento Economico: Auxilio-Transporte;754.000,00;704.000,00;672.551,23;672.551,23
*********Modalidade da Despesa: Aplicacoes Diretas;754.000,00;704.000,00;672.551,23;672.551,23
**********Fonte: Tesouro Municipal;754.000,00;704.000,00;672.551,23;672.551,23
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;21.768,30;21.768,30;21.768,30
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;21.768,30;21.768,30;21.768,30
**********Fonte: Tesouro Municipal;0,00;21.768,30;21.768,30;21.768,30
********Elemento Economico: Diarias - Civil;14.750,00;13.275,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;14.750,00;13.275,00;0,00;0,00
**********Fonte: Tesouro Municipal;14.750,00;13.275,00;0,00;0,00
********Elemento Economico: Material de Consumo;393.300,00;318.800,47;244.045,25;192.591,91
*********Modalidade da Despesa: Aplicacoes Diretas;393.300,00;318.800,47;244.045,25;192.591,91
**********Fonte: Tesouro Municipal;393.300,00;318.800,47;244.045,25;192.591,91
********Elemento Economico: Obrigacoes Tributarias e Contributivas;20.000,00;37.515,47;35.780,44;32.525,91
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;37.515,47;35.780,44;32.525,91
**********Fonte: Tesouro Municipal;20.000,00;37.515,47;35.780,44;32.525,91
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;4.900,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.900,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.900,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.653.688,00;5.651.855,27;5.083.815,95;4.273.840,41
*********Modalidade da Despesa: Aplicacoes Diretas;5.653.688,00;5.651.855,27;5.083.815,95;4.273.840,41
**********Fonte: Tesouro Municipal;5.653.688,00;5.651.855,27;5.083.815,95;4.273.840,41
********Elemento Economico: Passagens e Despesas com Locomocao;20.000,00;18.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;18.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;18.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;57.900,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;57.900,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;57.900,00;0,00;0,00;0,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;24.300.070,00;24.979.000,00;24.978.991,01;24.978.991,01
*********Modalidade da Despesa: Aplicacoes Diretas;24.300.070,00;24.979.000,00;24.978.991,01;24.978.991,01
**********Fonte: Tesouro Municipal;24.300.070,00;24.979.000,00;24.978.991,01;24.978.991,01
*******Categoria da Despesa: Despesas de Capital;80.000,00;60.885,76;40.318,57;35.446,17
********Elemento Economico: Equipamentos e Material Permanente;80.000,00;60.885,76;40.318,57;35.446,17
*********Modalidade da Despesa: Aplicacoes Diretas;80.000,00;60.885,76;40.318,57;35.446,17
**********Fonte: Tesouro Municipal;80.000,00;60.885,76;40.318,57;35.446,17
****Sub-Funcao: Servicos Urbanos;6.698.375,00;100.340,26;0,00;0,00
*****Programa: Acao Centro - BID;6.696.375,00;99.340,26;0,00;0,00
******Projeto/Atividade: Acao Centro  BID - Requalificacao do Espaco Publico;4.931.515,00;51.110,88;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;4.931.515,00;51.110,88;0,00;0,00
********Elemento Economico: Obras e Instalacoes;4.600.353,00;20.882,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.600.353,00;20.882,00;0,00;0,00
**********Fonte: Operacoes de Credito;2.304.175,00;20.882,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.296.178,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;331.162,00;30.228,88;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;331.162,00;30.228,88;0,00;0,00
**********Fonte: Tesouro Municipal;331.162,00;30.228,88;0,00;0,00
******Projeto/Atividade: Acao Centro  BID - Transformacao do Perfil  Social e Economico da Area;1.764.860,00;48.229,38;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.764.860,00;48.229,38;0,00;0,00
********Elemento Economico: Obras e Instalacoes;1.615.156,00;18.831,88;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.615.156,00;18.831,88;0,00;0,00
**********Fonte: Operacoes de Credito;1.069.285,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;545.871,00;18.831,88;0,00;0,00
