Selecao;Orcado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1528 - Reforma E Melhorias Do Campo Na Area Municipal Localizada Na Rua Joao Angola Do Amaral, Jd. Guarau - Sp/Bt;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1529 - Reforma E Melhorias No Campo Da Area Municipal Localizada Na Rua Joao Correa Da Silva, No Jardim Das Vertentes - Sp/Bt;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1564 - Implantacao Do Clube Da Comunidade (Cdc), Na Avenida Dos Poetas, Vila Sabrina,N°740;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1694 - Construcao Quadra Esportiva ( Iluminacao, Banheiro, Vestiario, Alambrado) Na Rua Engenheiro Sa Freire Em Frente Ao Nº 229 Ao 327 - Jardim Angela - Sapopemba;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1720 - Iluminacao No Campo De Futebol Araguari, Localizado Entre As Ruas Parnaiba Dos Santos, Ambira, Tres Meninas E Edalberto Dos Santos - Jardim Helena - Sao Miguel Paulista;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1748 - Construcao De Quadra Poliesportiva Em Terreno Municipal, Localizada Entre As Ruas Jose Amanabar, Dias De Gusmao E Avenida Quatro- Jardim Nelia - Itaim Paulista;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E1776 - Construcao De Ginasio De Esporte Itaim Paulista.;500.000,00;500.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
******Projeto/Atividade: E1801 - Reforma Do Clube Da Comunidade "Cdc Aguia De Haia" - Localizado A Rua Pitagoras N°60 - Cidade A.E.Carvalho.;125.000,00;9.775,42;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;125.000,00;9.775,42;0,00;0,00
********Categoria da Despesa: Despesas de Capital;125.000,00;9.775,42;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;125.000,00;9.775,42;0,00;0,00
**********Fonte: Tesouro Municipal;125.000,00;9.775,42;0,00;0,00
******Projeto/Atividade: E1972 - Colocacao De Grama No "Cdc Ermelino Matarazzo", Localizado Rua Reverendo Joao Euclides Pereira, N°08 - Jardim Matarazzo - Ermelino Matarazzo.;600.000,00;600.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;600.000,00;600.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;600.000,00;600.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;600.000,00;600.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;600.000,00;600.000,00;0,00;0,00
******Projeto/Atividade: E2151 - Cobertura De Quadra Qua Esta Localizada No Equipamento Esportivo Cdc Princesa Isabel,Sediada No Bairo Do Ipiranga.;300.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2186 - Reforma Do Cdc - Guaianases - Na Rua Castelo De Leca - Jd. Soares - Guaianases;50.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2187 - Compra De Equipamento Para O Cdc Admardo Armond - Situado Na Av.Jd Tamoio - Itaquera;50.000,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2339 - Implantacao De Grama Sintetica No Campo De Futebol Do Cdc Lideranca - Rua Coracao De Bugre, 100 - Jd Cidade Pirituba - Cep: 02945-010;275.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;275.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;275.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;275.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;275.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2340 - Reformas E Instalacao De Cobertura E Iluminacao Da Quadra Do Cdc Castulio Do Amaral Localizado Na Rua Pierre Curie, 286 - Jardim Da Saude - 04290-050;170.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;170.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;170.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;170.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;170.000,00;0,00;0,00;0,00
******Projeto/Atividade: E248 - Instalacao De Grama Sintetica No Campo De Futebol No Clube Da Comunidade Parque Fongaro, Situado Na Rua Prof. Sylas Baltazar De Araujo, 220  Parque Fongaro No Ambito Da Subprefeitura Do Ipiranga.;700.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;700.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;700.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;700.000,00;0,00;0,00;0,00
******Projeto/Atividade: E256 - Instalacao De Grama Sintetica No Campo De Futebol No Clube Da Comunidade Ucra  Uniao Cultural E Recreativa Amizade (Campo 2), Situado Na Av. Presidente Wilson 6851  Ipiranga No Ambito Da Subprefeitura Ipiranga .;700.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;700.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;700.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;700.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2656 - Melhoria Cdc Clube Peuqeninos Do Joquei/Jd. Colombo.;700.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;700.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;700.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;700.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2785 - Construcao De Uma Pista De Skate Para Pratica De Esporte, Localizada Na Rua Horrenda Pinto Com Rua Ocidente  Vila Conceicao  Itaim Paulista.;100.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2817 - Instalacao De Grama Sintetica Artificial E Colocacao De Alambrados Na Praca De Esportes Serra Da Queimada Situada Na Rua Serra Da Queimada, 857 Parque Guaianases, Esquina Com A Rua Conego Antonio Manzi.Sub Prefeitura Guaianases;300.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2847 - : Construcao De Um Campo Com Alambrados Na Esquina Da Naylor De Oliveira Em Frente Rua Bartolino De Padua No Setor;230.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;230.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;230.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;230.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;230.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2848 - : Construcao De Vestiarios E Alambrados No Campo Do Cdc Coronel Jose Gladiador, Situado No Logradouro Herculano Jose Dos Santos, 40  Jardim Anhanguera  Morro Doce;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2850 - Construcao Do Campo Do Esporte Clube Primeiro De Maio Localizado Na Rua: Dr. Joao Otaviano Pereira Altura Do Nº 33 - Jd. Sao Paulo - Guaianases;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2873 - Ampliacao Do Vestiario Em Area Esportiva Localizada Na Passagem Horacio Aguicano, Pro-Morar Ii, Sapopemba;30.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;30.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;30.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2883 - Associacao Branco Zanol - Copa Revelacao De Judo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Associacao Minakawa - 14º Copa Inter Estadual De Judo - Prof. Hirosi Minakawa;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Associacao Minakawa - 8º Festival De Judo Hebraica;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Associacao Ricardo Prado - Copa Revelacao De Natacao;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Confederacao Brasileira De Culturismo E Musculacao - 41º Campeonato Brasileiro De Culturismo E Fitness;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Confederacao Brasileira De Culturismo E Musculacao - 47º Campeonato Paulista De Culturismo E Fitness;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Confederacao Brasileira De Karate Interestilos - 3º World Karate Championships For Children,Cadets Juniors;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao De Taekwondo Do Estado De Sao Paulo - 40º Brazilian Taekwond Festival E Brazil Open;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao De Taekwondo Do Estado De Sao Paulo - Copa Revelacao De Taekwondo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Do Desporto Escolar Do Estado De Sao Paulo - Grande Premio De Paulista De Judo De Equipes Junior;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Do Desporto Escolar Do Estado De Sao Paulo - Grande Premio De Paulista De Judo De Equipes Seniors;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista De Kung-Fu Tradicional - Campeonato Brasileiro;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista De Kung-Fu Tradicional - Campeonato Paulista De Kung-Fu Wushu;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista De Lutas E Artes Marciais - Copa Revelacao De Boxe;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista De Musculacao - Campeonato Paulista Nabba;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista De Taekwondo - Campeonato Paulista De Taekwondo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista Jswsp - Circuito World League Pro Jiu-Jitsu;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Federacao Paulista Jswsp - Sp Cup World League Pro Jiu-Jitsu;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Organizacao Kyokushin Oyama - 4 Copa Oyama De Karate Kyokushin;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Organizcao Social E Comunitaria De Pirituba - Ii Torneio De Futebol De Pirituba;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2883 - Uniao Das Federacoes Esportivas De Sao Paulo - Copa Revelacao De Iatismo;1.974.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.974.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.974.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.974.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.974.000,00;0,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Brasileira De Desporto Para Deficiencia Mental - Campeonato Brasileiro De Atletismo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao De Jiu Jitsu Pro Esportivo - 4º Copa Pro-Esportivo De Jiu Jitsu;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Ipiranga De Taekwondo - 17º Copa Ipiranga De Taekwondo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Recreativa Turma Do Bagaco - 56º Campeonato Artb;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Regional De Desporto Para Deficiencia Mental - Campeonato Paulista Aberto De Natacao 2010;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Regional De Desporto Para Deficiencia Mental - Circuito Paulista Aberto De Atletismo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Associacao Regional De Desporto Para Deficiencia Mental - Copa Sao Paulo De Ginastica Olimpica E Ritmica;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Bolsa Atleta - Recursos Para Pagamento De Bolsas Atletas;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Clube Dos Paraplegicos De Sao Paulo - Vi Trofeu Sergio Del Grande;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Confederacao Brasileira De Esportes Radicais - Campeonato Amador De Bike Street;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E2884 - Confederacao Brasileira De Esportes Radicais - Circuito Amador De Skate Sreet;1.000,00;1.000,00;0,00;0,00
