Selecao;Orcado;Atualizado;Empenhado;Liquidado
*******Elemento Economico: Equipamentos e Material Permanente;150.000,00;150.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;150.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;150.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;0,00;0,00
******Projeto/Atividade: Compra de Equipamentos para Base I.R. Parelheiros;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: Compra de Material de Consumo (Uniformes)  para Base I.R. M  Boi Mirim;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Compra de Material de Consumo (Uniformes) para Base Cidade Ademar;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Compra de Material de Consumo (Uniformes) para Base I.R. Campo Limpo;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Compra de Material de Consumo (Uniformes) para Base I.R. Parelheiros;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Compra de Material de Consumo (Uniformes) para Base I.R. Socorro;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Implantacao da Central de Video Monitoramento Integrado;22.450.000,00;22.450.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;3.614.000,00;3.614.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;3.614.000,00;3.614.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.614.000,00;3.614.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;39.000,00;39.000,00;0,00;0,00
**********Fonte: Transferencias Federais;3.575.000,00;3.575.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;18.835.000,00;18.835.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;18.835.000,00;18.835.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;18.835.000,00;18.835.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;0,00;0,00
**********Fonte: Transferencias Federais;18.775.000,00;18.775.000,00;0,00;0,00
******Projeto/Atividade: Implantacao do Observatorio de Violencia e Criminalidade - Convenio SENASP;4.561.270,00;4.561.270,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.559.270,00;4.559.270,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;4.559.270,00;4.559.270,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.559.270,00;4.559.270,00;0,00;0,00
**********Fonte: Transferencias Federais;4.559.270,00;4.559.270,00;0,00;0,00
******Projeto/Atividade: Instalacao de GPS nas Viaturas da GCM;102.000,00;102.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;99.000,00;99.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.000,00;2.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;2.000,00;2.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000,00;2.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Modernizacao das Acoes e da Estrutura da Guarda Civil Metropolitana - Convenio SENASP;23.666.016,00;23.666.016,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;3.193.000,00;3.193.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;3.193.000,00;3.193.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.193.000,00;3.193.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;90.000,00;90.000,00;0,00;0,00
**********Fonte: Transferencias Federais;3.103.000,00;3.103.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;1.861.549,00;2.051.489,50;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.861.549,00;2.051.489,50;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.861.549,00;2.051.489,50;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.661.549,00;1.851.489,50;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;11.120.087,00;10.930.146,50;0,00;0,00
********Categoria da Despesa: Despesas de Capital;11.120.087,00;10.930.146,50;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.120.087,00;10.930.146,50;0,00;0,00
**********Fonte: Tesouro Municipal;410.000,00;410.000,00;0,00;0,00
**********Fonte: Transferencias Federais;10.710.087,00;10.520.146,50;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;7.491.380,00;7.491.380,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;7.491.380,00;7.491.380,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;7.491.380,00;7.491.380,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;0,00;0,00
**********Fonte: Transferencias Federais;7.191.380,00;7.191.380,00;0,00;0,00
******Projeto/Atividade: Operacao e Manutencao da Guarda Civil Metropolitana;21.632.465,00;23.302.120,59;13.831.572,58;12.028.429,20
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.543.465,56;1.543.465,56;1.543.465,56
********Categoria da Despesa: Despesas Correntes;0,00;1.543.465,56;1.543.465,56;1.543.465,56
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.543.465,56;1.543.465,56;1.543.465,56
**********Fonte: Tesouro Municipal;0,00;1.543.465,56;1.543.465,56;1.543.465,56
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;190.292,00;190.292,00;190.292,00
********Categoria da Despesa: Despesas de Capital;0,00;190.292,00;190.292,00;190.292,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;190.292,00;190.292,00;190.292,00
**********Fonte: Tesouro Municipal;0,00;190.292,00;190.292,00;190.292,00
*******Elemento Economico: Diarias - Civil;50.000,00;50.000,00;17.276,05;17.276,05
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;17.276,05;17.276,05
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;17.276,05;17.276,05
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;17.276,05;17.276,05
*******Elemento Economico: Equipamentos e Material Permanente;3.376.320,00;3.376.320,00;140.006,70;11.498,00
********Categoria da Despesa: Despesas de Capital;3.376.320,00;3.376.320,00;140.006,70;11.498,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.376.320,00;3.376.320,00;140.006,70;11.498,00
**********Fonte: Tesouro Municipal;3.376.320,00;3.376.320,00;140.006,70;11.498,00
*******Elemento Economico: Material de Consumo;7.039.198,00;3.966.175,77;1.839.297,92;1.305.684,48
********Categoria da Despesa: Despesas Correntes;7.039.198,00;3.966.175,77;1.839.297,92;1.305.684,48
*********Modalidade da Despesa: Aplicacoes Diretas;7.039.198,00;3.966.175,77;1.839.297,92;1.305.684,48
**********Fonte: Tesouro Municipal;7.039.198,00;3.966.175,77;1.839.297,92;1.305.684,48
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;100.000,00;100.000,00;51.647,60;51.647,60
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;51.647,60;51.647,60
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;51.647,60;51.647,60
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;51.647,60;51.647,60
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;9.860.616,00;13.769.536,26;9.980.859,66;8.852.843,66
********Categoria da Despesa: Despesas Correntes;9.860.616,00;13.769.536,26;9.980.859,66;8.852.843,66
*********Modalidade da Despesa: Aplicacoes Diretas;9.860.616,00;13.769.536,26;9.980.859,66;8.852.843,66
**********Fonte: Tesouro Municipal;9.860.616,00;13.769.536,26;9.980.859,66;8.852.843,66
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.146.331,00;246.331,00;52.358,01;43.084,77
********Categoria da Despesa: Despesas Correntes;1.146.331,00;246.331,00;52.358,01;43.084,77
*********Modalidade da Despesa: Aplicacoes Diretas;1.146.331,00;246.331,00;52.358,01;43.084,77
**********Fonte: Tesouro Municipal;1.146.331,00;246.331,00;52.358,01;43.084,77
*******Elemento Economico: Passagens e Despesas com Locomocao;60.000,00;60.000,00;16.369,08;12.637,08
********Categoria da Despesa: Despesas Correntes;60.000,00;60.000,00;16.369,08;12.637,08
*********Modalidade da Despesa: Aplicacoes Diretas;60.000,00;60.000,00;16.369,08;12.637,08
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;16.369,08;12.637,08
******Projeto/Atividade: Reforma e Ampliacao da Base I.R. Campo Limpo;500.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;0,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao da Base I.R. Capela do Socorro;300.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao da Base I.R. Cidade Ademar;300.000,00;61.914,30;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;61.914,30;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;61.914,30;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;61.914,30;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;61.914,30;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao da Base I.R. M  Boi Mirim;300.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao da Base I.R. Parelheiros;300.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;300.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;0,00;0,00;0,00
*****Programa: Preservacao dos recursos hidricos;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Implantacao da Delegacia Ambiental da Zona Norte;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*****Programa: Suporte administrativo;1.100.000,00;1.005.723,64;0,00;0,00
******Projeto/Atividade: Construcao de Instalacoes da SMSU;100.000,00;80.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;50.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;40.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;40.000,00;0,00;0,00
******Projeto/Atividade: Reforma das Instalacoes da SMSU;1.000.000,00;925.723,64;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;425.723,64;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;425.723,64;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;425.723,64;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;425.723,64;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
*****Programa: Sistema de informacao e processamento de dados;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
********Categoria da Despesa: Despesas Correntes;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
*********Modalidade da Despesa: Aplicacoes Diretas;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
**********Fonte: Tesouro Municipal;7.537.632,00;5.917.683,60;1.456.476,08;529.483,16
*Orgao: Secretaria Municipal de Servicos;1.267.805.705,00;1.562.207.299,24;1.034.448.359,40;837.979.645,87
**Unidade: Departamento de Limpeza Urbana;1.238.913.811,00;1.533.315.405,24;1.018.004.649,10;824.632.622,78
***Funcao: Urbanismo;1.238.913.811,00;1.533.315.405,24;1.018.004.649,10;824.632.622,78
****Sub-Funcao: Servicos Urbanos;1.238.913.811,00;1.533.315.405,24;1.018.004.649,10;824.632.622,78
*****Programa: Gestao adequada dos residuos solidos;1.238.913.811,00;1.533.315.405,24;1.018.004.649,10;824.632.622,78
******Projeto/Atividade: Coleta Seletiva;12.600.000,00;19.473.891,77;11.807.838,77;9.571.133,27
*******Elemento Economico: Equipamentos e Material Permanente;1.800.000,00;1.032.926,34;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.800.000,00;1.032.926,34;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.800.000,00;1.032.926,34;0,00;0,00
**********Fonte: Tesouro Municipal;1.800.000,00;1.032.926,34;0,00;0,00
*******Elemento Economico: Material de Consumo;0,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
*******Elemento Economico: Material de Consumo;357.817,00;2.124.890,66;0,00;0,00
********Categoria da Despesa: Despesas Correntes;357.817,00;2.124.890,66;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;357.817,00;2.124.890,66;0,00;0,00
**********Fonte: Tesouro Municipal;357.817,00;2.124.890,66;0,00;0,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;38.400,00;38.400,00;38.400,00;31.577,61
********Categoria da Despesa: Despesas Correntes;38.400,00;38.400,00;38.400,00;31.577,61
*********Modalidade da Despesa: Aplicacoes Diretas;38.400,00;38.400,00;38.400,00;31.577,61
**********Fonte: Tesouro Municipal;38.400,00;38.400,00;38.400,00;31.577,61
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;8.703.783,00;14.577.674,77;10.386.239,53;8.299.749,53
********Categoria da Despesa: Despesas Correntes;8.703.783,00;14.577.674,77;10.386.239,53;8.299.749,53
*********Modalidade da Despesa: Aplicacoes Diretas;8.703.783,00;14.577.674,77;10.386.239,53;8.299.749,53
**********Fonte: Tesouro Municipal;8.703.783,00;14.577.674,77;10.386.239,53;8.299.749,53
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.700.000,00;1.700.000,00;1.383.199,24;1.239.806,13
********Categoria da Despesa: Despesas Correntes;1.700.000,00;1.700.000,00;1.383.199,24;1.239.806,13
*********Modalidade da Despesa: Aplicacoes Diretas;1.700.000,00;1.700.000,00;1.383.199,24;1.239.806,13
**********Fonte: Tesouro Municipal;1.700.000,00;1.700.000,00;1.383.199,24;1.239.806,13
******Projeto/Atividade: Coleta. Transporte. Tratamento e Dest. Final Residuos Solidos Inertes;56.745.880,00;65.610.725,17;50.120.908,06;32.911.964,83
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;56.745.880,00;65.610.725,17;50.120.908,06;32.911.964,83
********Categoria da Despesa: Despesas Correntes;56.745.880,00;65.610.725,17;50.120.908,06;32.911.964,83
*********Modalidade da Despesa: Aplicacoes Diretas;56.745.880,00;65.610.725,17;50.120.908,06;32.911.964,83
**********Fonte: Tesouro Municipal;56.745.880,00;65.610.725,17;50.120.908,06;32.911.964,83
******Projeto/Atividade: Concessao dos Servicos Divisiveis de Limpeza Urbana em Regime Publico;699.724.909,00;699.657.767,89;440.155.908,30;385.136.419,80
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;699.216.391,00;699.216.391,00;440.155.908,30;385.136.419,80
********Categoria da Despesa: Despesas Correntes;699.216.391,00;699.216.391,00;440.155.908,30;385.136.419,80
*********Modalidade da Despesa: Aplicacoes Diretas;699.216.391,00;699.216.391,00;440.155.908,30;385.136.419,80
**********Fonte: Tesouro Municipal;646.453.764,00;646.453.764,00;440.155.908,30;385.136.419,80
**********Fonte: Tesouro Municipal - Recursos Vinculados;52.762.627,00;52.762.627,00;0,00;0,00
*******Elemento Economico: Servicos de Consultoria;508.518,00;441.376,89;0,00;0,00
********Categoria da Despesa: Despesas Correntes;508.518,00;441.376,89;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;508.518,00;441.376,89;0,00;0,00
**********Fonte: Tesouro Municipal;508.518,00;441.376,89;0,00;0,00
******Projeto/Atividade: Desapropriacao para Areas de Aterro;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Aquisicao de Imoveis;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E1171 - Construcao de Ecoponto no Jardim Colombo. no Real Parque. Educandario e Jardim Jaqueline;1.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;0,00;0,00;0,00
******Projeto/Atividade: E807 - Elaboracao de Termo de Referencia para Contratacao de Estudo sobre Coleta. Tratamento e Destinacao dos Residuos Solidos do Municipio de Sao Paulo;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Implantacao de Centrais de Triagem de Material Reciclavel;7.310.161,00;7.310.161,00;129.078,48;10.902,29
*******Elemento Economico: Aquisicao de Imoveis;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;887.713,00;887.713,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;887.713,00;887.713,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;887.713,00;887.713,00;0,00;0,00
**********Fonte: Tesouro Municipal;400.000,00;400.000,00;0,00;0,00
**********Fonte: Transferencias Federais;487.713,00;487.713,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;5.872.315,00;5.872.315,00;110.994,82;7.000,00
********Categoria da Despesa: Despesas de Capital;5.872.315,00;5.872.315,00;110.994,82;7.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.872.315,00;5.872.315,00;110.994,82;7.000,00
**********Fonte: Tesouro Municipal;1.262.268,00;1.262.268,00;7.000,00;7.000,00
**********Fonte: Transferencias Federais;4.610.047,00;4.610.047,00;103.994,82;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;257.333,00;257.333,00;18.083,66;3.902,29
********Categoria da Despesa: Despesas de Capital;257.333,00;257.333,00;18.083,66;3.902,29
*********Modalidade da Despesa: Aplicacoes Diretas;257.333,00;257.333,00;18.083,66;3.902,29
**********Fonte: Tesouro Municipal;44.932,00;44.932,00;14.041,03;3.902,29
**********Fonte: Transferencias Federais;212.401,00;212.401,00;4.042,63;0,00
*******Elemento Economico: Servicos de Consultoria;192.800,00;192.800,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;192.800,00;192.800,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;192.800,00;192.800,00;0,00;0,00
**********Fonte: Tesouro Municipal;192.800,00;192.800,00;0,00;0,00
******Projeto/Atividade: Implantacao de Centros de Capacitacao para Cooperados de Reciclagem de Lixo;380.000,00;380.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;75.000,00;75.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;75.000,00;75.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;75.000,00;75.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;75.000,00;75.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;305.000,00;305.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;305.000,00;305.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;305.000,00;305.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;305.000,00;305.000,00;0,00;0,00
******Projeto/Atividade: Implantacao de Ecopontos;2.000.000,00;2.067.141,11;337.909,79;107.912,49
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;67.141,11;67.141,11;67.110,39
********Categoria da Despesa: Despesas de Capital;0,00;67.141,11;67.141,11;67.110,39
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;67.141,11;67.141,11;67.110,39
**********Fonte: Tesouro Municipal;0,00;67.141,11;67.141,11;67.110,39
*******Elemento Economico: Equipamentos e Material Permanente;240.000,00;240.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;240.000,00;240.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;240.000,00;240.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;240.000,00;240.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.759.000,00;1.759.000,00;270.768,68;40.802,10
********Categoria da Despesa: Despesas de Capital;1.759.000,00;1.759.000,00;270.768,68;40.802,10
*********Modalidade da Despesa: Aplicacoes Diretas;1.759.000,00;1.759.000,00;270.768,68;40.802,10
**********Fonte: Tesouro Municipal;1.759.000,00;1.759.000,00;270.768,68;40.802,10
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Implantacao de Postos de Coleta Voluntaria de Material Reciclavel;1.000.000,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;999.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;999.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;999.000,00;0,00;0,00;0,00
