Seleção;Orçado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal;1.993.790,00;2.584.345,80;2.547.383,40;2.533.668,30
******Projeto/Atividade: Operação e Manutenção do Ensino Fundamental;11.620.320,00;11.542.181,27;10.647.865,90;9.152.474,10
*******Elemento Econômico: Equipamentos e Material Permanente;120.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;120.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;120.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;120.000,00;0,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;40.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;40.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;400.000,00;1.328.801,27;1.195.051,03;824.026,33
********Categoria da Despesa: Despesas Correntes;400.000,00;1.328.801,27;1.195.051,03;824.026,33
*********Modalidade da Despesa: Aplicações Diretas;400.000,00;1.328.801,27;1.195.051,03;824.026,33
**********Fonte: Tesouro Municipal;400.000,00;1.328.801,27;1.195.051,03;824.026,33
*******Elemento Econômico: Obrigações Tributárias e Contributivas;10.320,00;10.320,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.320,00;10.320,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.320,00;10.320,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.320,00;10.320,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;11.000.000,00;10.203.060,00;9.452.814,87;8.328.447,77
********Categoria da Despesa: Despesas Correntes;11.000.000,00;10.203.060,00;9.452.814,87;8.328.447,77
*********Modalidade da Despesa: Aplicações Diretas;11.000.000,00;10.203.060,00;9.452.814,87;8.328.447,77
**********Fonte: Tesouro Municipal;11.000.000,00;10.203.060,00;9.452.814,87;8.328.447,77
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - EF;1.692.168,00;1.692.168,00;1.187.614,42;1.187.614,42
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.692.168,00;1.692.168,00;1.187.614,42;1.187.614,42
********Categoria da Despesa: Despesas Correntes;1.692.168,00;1.692.168,00;1.187.614,42;1.187.614,42
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.692.168,00;1.692.168,00;1.187.614,42;1.187.614,42
**********Fonte: Transferências Federais;1.692.168,00;1.692.168,00;1.187.614,42;1.187.614,42
****Sub-Função: Formação de Recursos Humanos;290.000,00;290.000,00;74.938,00;74.938,00
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimo;290.000,00;290.000,00;74.938,00;74.938,00
******Projeto/Atividade: Formação e Aperfeiçoamento dos Profissionais da Educação;290.000,00;290.000,00;74.938,00;74.938,00
*******Elemento Econômico: Material de Consumo;60.000,00;60.000,00;59.663,00;59.663,00
********Categoria da Despesa: Despesas Correntes;60.000,00;60.000,00;59.663,00;59.663,00
*********Modalidade da Despesa: Aplicações Diretas;60.000,00;60.000,00;59.663,00;59.663,00
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;59.663,00;59.663,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;60.000,00;60.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;60.000,00;60.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;60.000,00;60.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;100.000,00;100.000,00;15.275,00;15.275,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;15.275,00;15.275,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;15.275,00;15.275,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;15.275,00;15.275,00
*******Elemento Econômico: Serviços de Consultoria;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
****Sub-Função: Tecnologia da Informação;500.000,00;500.000,00;31.223,80;31.223,80
*****Programa: Sistema de informação e processamento de dados;500.000,00;500.000,00;31.223,80;31.223,80
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação da SME;500.000,00;500.000,00;31.223,80;31.223,80
*******Elemento Econômico: Material de Consumo;500.000,00;500.000,00;31.223,80;31.223,80
********Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;31.223,80;31.223,80
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;500.000,00;31.223,80;31.223,80
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;31.223,80;31.223,80
**Unidade: Diretoria Regional de Educação - Capela do Socorro;74.335.896,00;82.921.924,14;81.888.293,78;72.500.419,21
***Função: Educação;74.335.896,00;82.921.924,14;81.888.293,78;72.500.419,21
****Sub-Função: Administração Geral;6.532.627,00;6.670.310,45;6.447.043,45;5.254.721,11
*****Programa: Acesso à educação e qualidade do ensino - Educação integrada;4.204.400,00;4.333.932,58;4.156.981,31;3.493.691,05
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - CEU;224.400,00;0,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;67.320,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;67.320,00;0,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;67.320,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;67.320,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;157.080,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;157.080,00;0,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;157.080,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;157.080,00;0,00;0,00;0,00
******Projeto/Atividade: Operação e Manutenção dos Centros Educacionais Unificados;3.980.000,00;4.333.932,58;4.156.981,31;3.493.691,05
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;150.000,00;149.989,58;149.989,58
********Categoria da Despesa: Despesas de Capital;100.000,00;150.000,00;149.989,58;149.989,58
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;150.000,00;149.989,58;149.989,58
**********Fonte: Tesouro Municipal;100.000,00;150.000,00;149.989,58;149.989,58
*******Elemento Econômico: Material de Consumo;500.000,00;512.742,69;505.801,84;476.386,84
********Categoria da Despesa: Despesas Correntes;500.000,00;512.742,69;505.801,84;476.386,84
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;512.742,69;505.801,84;476.386,84
**********Fonte: Tesouro Municipal;500.000,00;512.742,69;505.801,84;476.386,84
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.380.000,00;3.671.189,89;3.501.189,89;2.867.314,63
********Categoria da Despesa: Despesas Correntes;3.380.000,00;3.671.189,89;3.501.189,89;2.867.314,63
*********Modalidade da Despesa: Aplicações Diretas;3.380.000,00;3.671.189,89;3.501.189,89;2.867.314,63
**********Fonte: Tesouro Municipal;3.380.000,00;3.671.189,89;3.501.189,89;2.867.314,63
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimo;811.700,00;469.203,50;469.202,40;333.226,60
******Projeto/Atividade: Apoio Didático-Pedagógico Educacional;811.700,00;469.203,50;469.202,40;333.226,60
*******Elemento Econômico: Equipamentos e Material Permanente;24.000,00;14.945,70;14.945,70;14.945,70
********Categoria da Despesa: Despesas de Capital;24.000,00;14.945,70;14.945,70;14.945,70
*********Modalidade da Despesa: Aplicações Diretas;24.000,00;14.945,70;14.945,70;14.945,70
**********Fonte: Tesouro Municipal;24.000,00;14.945,70;14.945,70;14.945,70
*******Elemento Econômico: Material de Consumo;156.500,00;58.500,00;58.498,90;57.810,90
********Categoria da Despesa: Despesas Correntes;156.500,00;58.500,00;58.498,90;57.810,90
*********Modalidade da Despesa: Aplicações Diretas;156.500,00;58.500,00;58.498,90;57.810,90
**********Fonte: Tesouro Municipal;156.500,00;58.500,00;58.498,90;57.810,90
*******Elemento Econômico: Material de Distribuição Gratuita;16.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;16.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;16.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;16.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;3.200,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.200,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.200,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.200,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;546.000,00;382.260,00;382.260,00;246.972,20
********Categoria da Despesa: Despesas Correntes;546.000,00;382.260,00;382.260,00;246.972,20
*********Modalidade da Despesa: Aplicações Diretas;546.000,00;382.260,00;382.260,00;246.972,20
**********Fonte: Tesouro Municipal;546.000,00;382.260,00;382.260,00;246.972,20
*******Elemento Econômico: Premiações Culturais, Artísticas, Científicas, Desport. e Outras;50.000,00;13.497,80;13.497,80;13.497,80
********Categoria da Despesa: Despesas Correntes;50.000,00;13.497,80;13.497,80;13.497,80
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;13.497,80;13.497,80;13.497,80
**********Fonte: Tesouro Municipal;50.000,00;13.497,80;13.497,80;13.497,80
*******Elemento Econômico: Serviços de Consultoria;16.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;16.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;16.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;16.000,00;0,00;0,00;0,00
*****Programa: Suporte administrativo;1.516.527,00;1.867.174,37;1.820.859,74;1.427.803,46
******Projeto/Atividade: Administração da Diretoria Regional de Educação;1.516.527,00;1.867.174,37;1.820.859,74;1.427.803,46
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;17.759,33;17.759,33;8.006,40
********Categoria da Despesa: Despesas Correntes;0,00;17.759,33;17.759,33;8.006,40
*********Modalidade da Despesa: Aplicações Diretas;0,00;17.759,33;17.759,33;8.006,40
**********Fonte: Tesouro Municipal;0,00;17.759,33;17.759,33;8.006,40
*******Elemento Econômico: Diárias - Civil;10.000,00;338,42;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;338,42;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;338,42;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;338,42;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;88.900,00;80.894,00;79.994,00
********Categoria da Despesa: Despesas de Capital;100.000,00;88.900,00;80.894,00;79.994,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;88.900,00;80.894,00;79.994,00
**********Fonte: Tesouro Municipal;100.000,00;88.900,00;80.894,00;79.994,00
*******Elemento Econômico: Locação de Mão-de-Obra;238.272,00;308.250,00;293.250,00;255.000,00
********Categoria da Despesa: Despesas Correntes;238.272,00;308.250,00;293.250,00;255.000,00
*********Modalidade da Despesa: Aplicações Diretas;238.272,00;308.250,00;293.250,00;255.000,00
**********Fonte: Tesouro Municipal;238.272,00;308.250,00;293.250,00;255.000,00
*******Elemento Econômico: Material de Consumo;100.000,00;134.914,20;126.141,30;117.640,20
********Categoria da Despesa: Despesas Correntes;100.000,00;134.914,20;126.141,30;117.640,20
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;134.914,20;126.141,30;117.640,20
**********Fonte: Tesouro Municipal;100.000,00;134.914,20;126.141,30;117.640,20
*******Elemento Econômico: Obrigações Tributárias e Contributivas;23.538,00;23.538,00;22.716,69;15.381,75
********Categoria da Despesa: Despesas Correntes;23.538,00;23.538,00;22.716,69;15.381,75
*********Modalidade da Despesa: Aplicações Diretas;23.538,00;23.538,00;22.716,69;15.381,75
**********Fonte: Tesouro Municipal;23.538,00;23.538,00;22.716,69;15.381,75
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;40.367,00;21.521,86;21.321,86;17.606,57
********Categoria da Despesa: Despesas Correntes;40.367,00;21.521,86;21.321,86;17.606,57
*********Modalidade da Despesa: Aplicações Diretas;40.367,00;21.521,86;21.321,86;17.606,57
**********Fonte: Tesouro Municipal;40.367,00;21.521,86;21.321,86;17.606,57
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;938.350,00;1.271.952,56;1.258.776,56;934.174,54
********Categoria da Despesa: Despesas Correntes;938.350,00;1.271.952,56;1.258.776,56;934.174,54
*********Modalidade da Despesa: Aplicações Diretas;938.350,00;1.271.952,56;1.258.776,56;934.174,54
**********Fonte: Tesouro Municipal;938.350,00;1.271.952,56;1.258.776,56;934.174,54
*******Elemento Econômico: Passagens e Despesas com Locomoção;12.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;12.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;12.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;12.000,00;0,00;0,00;0,00
*******Elemento Econômico: Serviços de Consultoria;54.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;54.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;54.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;54.000,00;0,00;0,00;0,00
****Sub-Função: Educação Especial;250.720,00;146.304,35;105.770,65;74.993,65
*****Programa: Acesso à educação e qualidade do ensino - Educação especial;250.720,00;146.304,35;105.770,65;74.993,65
******Projeto/Atividade: Operação e Manutenção da Educação Especial;250.720,00;146.304,35;105.770,65;74.993,65
*******Elemento Econômico: Equipamentos e Material Permanente;90.460,00;29.412,60;28.791,80;13.971,80
********Categoria da Despesa: Despesas de Capital;90.460,00;29.412,60;28.791,80;13.971,80
*********Modalidade da Despesa: Aplicações Diretas;90.460,00;29.412,60;28.791,80;13.971,80
**********Fonte: Tesouro Municipal;90.460,00;29.412,60;28.791,80;13.971,80
*******Elemento Econômico: Material de Consumo;44.160,00;91.891,75;76.978,85;61.021,85
********Categoria da Despesa: Despesas Correntes;44.160,00;91.891,75;76.978,85;61.021,85
*********Modalidade da Despesa: Aplicações Diretas;44.160,00;91.891,75;76.978,85;61.021,85
**********Fonte: Tesouro Municipal;44.160,00;91.891,75;76.978,85;61.021,85
*******Elemento Econômico: Obrigações Tributárias e Contributivas;9.100,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;9.100,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.100,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.100,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;45.500,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;45.500,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;45.500,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;45.500,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;61.500,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;61.500,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;61.500,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;61.500,00;25.000,00;0,00;0,00
****Sub-Função: Educação Infantil;59.115.155,00;67.711.115,03;67.347.799,22;60.159.248,35
*****Programa: Acesso à educação e qualidade do ensino - Educação infantil;59.115.155,00;67.711.115,03;67.347.799,22;60.159.248,35
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI;1.359.610,00;1.662.048,00;1.661.688,00;1.661.688,00
*******Elemento Econômico: Equipamentos e Material Permanente;346.840,00;314.839,80;314.839,80;314.839,80
********Categoria da Despesa: Despesas de Capital;346.840,00;314.839,80;314.839,80;314.839,80
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;346.840,00;314.839,80;314.839,80;314.839,80
**********Fonte: Tesouro Municipal;346.840,00;314.839,80;314.839,80;314.839,80
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.012.770,00;1.347.208,20;1.346.848,20;1.346.848,20
********Categoria da Despesa: Despesas Correntes;1.012.770,00;1.347.208,20;1.346.848,20;1.346.848,20
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.012.770,00;1.347.208,20;1.346.848,20;1.346.848,20
**********Fonte: Tesouro Municipal;1.012.770,00;1.347.208,20;1.346.848,20;1.346.848,20
******Projeto/Atividade: Convênios para Operação e Manutenção de CEIs e Creches;50.024.494,00;58.261.668,14;58.248.209,49;52.194.823,01
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;38.947,35;38.947,35;38.947,35
********Categoria da Despesa: Despesas Correntes;0,00;38.947,35;38.947,35;38.947,35
*********Modalidade da Despesa: Aplicações Diretas;0,00;38.947,35;38.947,35;38.947,35
**********Fonte: Tesouro Municipal;0,00;38.947,35;38.947,35;38.947,35
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;71.634,00;71.634,00;66.838,00;59.251,85
********Categoria da Despesa: Despesas Correntes;71.634,00;71.634,00;66.838,00;59.251,85
*********Modalidade da Despesa: Aplicações Diretas;71.634,00;71.634,00;66.838,00;59.251,85
**********Fonte: Tesouro Municipal;71.634,00;71.634,00;66.838,00;59.251,85
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;49.952.860,00;58.151.086,79;58.142.424,14;52.096.623,81
********Categoria da Despesa: Despesas Correntes;49.952.860,00;58.151.086,79;58.142.424,14;52.096.623,81
*********Modalidade da Despesa: Aplicações Diretas;49.952.860,00;58.151.086,79;58.142.424,14;52.096.623,81
**********Fonte: Tesouro Municipal;49.952.860,00;58.151.086,79;58.142.424,14;52.096.623,81
******Projeto/Atividade: Operação e Manutenção da Educação Indígena;340.400,00;303.499,98;300.499,64;283.930,61
*******Elemento Econômico: Equipamentos e Material Permanente;50.000,00;6.098,00;6.098,00;6.098,00
********Categoria da Despesa: Despesas de Capital;50.000,00;6.098,00;6.098,00;6.098,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;6.098,00;6.098,00;6.098,00
**********Fonte: Tesouro Municipal;50.000,00;6.098,00;6.098,00;6.098,00
*******Elemento Econômico: Material de Consumo;200.000,00;284.423,70;284.423,36;275.388,24
********Categoria da Despesa: Despesas Correntes;200.000,00;284.423,70;284.423,36;275.388,24
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;284.423,70;284.423,36;275.388,24
**********Fonte: Tesouro Municipal;200.000,00;284.423,70;284.423,36;275.388,24
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;90.400,00;12.978,28;9.978,28;2.444,37
********Categoria da Despesa: Despesas Correntes;90.400,00;12.978,28;9.978,28;2.444,37
*********Modalidade da Despesa: Aplicações Diretas;90.400,00;12.978,28;9.978,28;2.444,37
**********Fonte: Tesouro Municipal;90.400,00;12.978,28;9.978,28;2.444,37
******Projeto/Atividade: Operação e Manutenção de Centros de Educação Infantil;3.257.600,00;3.496.909,28;3.387.827,92;2.847.522,16
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;16.000,00;9.988,00;9.988,00
********Categoria da Despesa: Despesas de Capital;100.000,00;16.000,00;9.988,00;9.988,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;16.000,00;9.988,00;9.988,00
**********Fonte: Tesouro Municipal;100.000,00;16.000,00;9.988,00;9.988,00
*******Elemento Econômico: Material de Consumo;500.000,00;1.503.382,22;1.469.880,06;1.312.110,88
********Categoria da Despesa: Despesas Correntes;500.000,00;1.503.382,22;1.469.880,06;1.312.110,88
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;1.503.382,22;1.469.880,06;1.312.110,88
**********Fonte: Tesouro Municipal;500.000,00;1.503.382,22;1.469.880,06;1.312.110,88
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.657.600,00;1.977.527,06;1.907.959,86;1.525.423,28
********Categoria da Despesa: Despesas Correntes;2.657.600,00;1.977.527,06;1.907.959,86;1.525.423,28
*********Modalidade da Despesa: Aplicações Diretas;2.657.600,00;1.977.527,06;1.907.959,86;1.525.423,28
**********Fonte: Tesouro Municipal;2.657.600,00;1.977.527,06;1.907.959,86;1.525.423,28
******Projeto/Atividade: Operação e Manutenção de Escolas Municipais de Educação Infantil;3.782.024,00;3.635.962,63;3.542.178,17;2.963.888,57
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;24.679,00;2.679,00;2.679,00
********Categoria da Despesa: Despesas de Capital;100.000,00;24.679,00;2.679,00;2.679,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;24.679,00;2.679,00;2.679,00
**********Fonte: Tesouro Municipal;100.000,00;24.679,00;2.679,00;2.679,00
*******Elemento Econômico: Material de Consumo;800.000,00;1.572.339,74;1.564.029,34;1.417.525,94
********Categoria da Despesa: Despesas Correntes;800.000,00;1.572.339,74;1.564.029,34;1.417.525,94
*********Modalidade da Despesa: Aplicações Diretas;800.000,00;1.572.339,74;1.564.029,34;1.417.525,94
**********Fonte: Tesouro Municipal;800.000,00;1.572.339,74;1.564.029,34;1.417.525,94
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.882.024,00;2.038.943,89;1.975.469,83;1.543.683,63
********Categoria da Despesa: Despesas Correntes;2.882.024,00;2.038.943,89;1.975.469,83;1.543.683,63
*********Modalidade da Despesa: Aplicações Diretas;2.882.024,00;2.038.943,89;1.975.469,83;1.543.683,63
**********Fonte: Tesouro Municipal;2.882.024,00;2.038.943,89;1.975.469,83;1.543.683,63
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - Educação Infantil;351.027,00;351.027,00;207.396,00;207.396,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;351.027,00;351.027,00;207.396,00;207.396,00
********Categoria da Despesa: Despesas Correntes;351.027,00;351.027,00;207.396,00;207.396,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;351.027,00;351.027,00;207.396,00;207.396,00
**********Fonte: Transferências Federais;351.027,00;351.027,00;207.396,00;207.396,00
****Sub-Função: Ensino Fundamental;8.014.194,00;8.058.748,11;7.655.117,24;6.680.908,88
*****Programa: Acesso à educação e qualidade do ensino - Educação de jovens e adultos;968.712,00;781.808,63;709.842,24;564.539,15
******Projeto/Atividade: Alfabetização de Jovens e Adultos;674.172,00;660.372,00;589.910,29;448.077,79
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;50.417,32;50.417,32;50.417,32
********Categoria da Despesa: Despesas Correntes;0,00;50.417,32;50.417,32;50.417,32
*********Modalidade da Despesa: Aplicações Diretas;0,00;50.417,32;50.417,32;50.417,32
**********Fonte: Tesouro Municipal;0,00;50.417,32;50.417,32;50.417,32
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;674.172,00;609.954,68;539.492,97;397.660,47
********Categoria da Despesa: Despesas Correntes;674.172,00;609.954,68;539.492,97;397.660,47
*********Modalidade da Despesa: Aplicações Diretas;674.172,00;609.954,68;539.492,97;397.660,47
**********Fonte: Tesouro Municipal;674.172,00;609.954,68;539.492,97;397.660,47
******Projeto/Atividade: Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's;294.540,00;121.436,63;119.931,95;116.461,36
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;8.000,00;7.999,35;7.999,35
********Categoria da Despesa: Despesas de Capital;100.000,00;8.000,00;7.999,35;7.999,35
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;8.000,00;7.999,35;7.999,35
**********Fonte: Tesouro Municipal;100.000,00;8.000,00;7.999,35;7.999,35
*******Elemento Econômico: Material de Consumo;125.340,00;85.476,38;85.472,35;85.472,35
********Categoria da Despesa: Despesas Correntes;125.340,00;85.476,38;85.472,35;85.472,35
*********Modalidade da Despesa: Aplicações Diretas;125.340,00;85.476,38;85.472,35;85.472,35
**********Fonte: Tesouro Municipal;125.340,00;85.476,38;85.472,35;85.472,35
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;69.200,00;27.960,25;26.460,25;22.989,66
********Categoria da Despesa: Despesas Correntes;69.200,00;27.960,25;26.460,25;22.989,66
*********Modalidade da Despesa: Aplicações Diretas;69.200,00;27.960,25;26.460,25;22.989,66
**********Fonte: Tesouro Municipal;69.200,00;27.960,25;26.460,25;22.989,66
*****Programa: Acesso à educação e qualidade do ensino - Ensino fundamental;7.045.482,00;7.276.939,48;6.945.275,00;6.116.369,73
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - EF;1.404.180,00;1.674.996,00;1.674.996,00;1.674.996,00
*******Elemento Econômico: Equipamentos e Material Permanente;401.190,00;329.046,10;329.046,10;329.046,10
********Categoria da Despesa: Despesas de Capital;401.190,00;329.046,10;329.046,10;329.046,10
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;401.190,00;329.046,10;329.046,10;329.046,10
**********Fonte: Tesouro Municipal;401.190,00;329.046,10;329.046,10;329.046,10
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.002.990,00;1.345.949,90;1.345.949,90;1.345.949,90
********Categoria da Despesa: Despesas Correntes;1.002.990,00;1.345.949,90;1.345.949,90;1.345.949,90
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.002.990,00;1.345.949,90;1.345.949,90;1.345.949,90
**********Fonte: Tesouro Municipal;1.002.990,00;1.345.949,90;1.345.949,90;1.345.949,90
******Projeto/Atividade: Operação e Manutenção do Ensino Fundamental;4.749.500,00;4.710.141,48;4.648.667,49;3.819.762,22
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;3.571,36;3.571,36;3.571,36
********Categoria da Despesa: Despesas Correntes;0,00;3.571,36;3.571,36;3.571,36
*********Modalidade da Despesa: Aplicações Diretas;0,00;3.571,36;3.571,36;3.571,36
**********Fonte: Tesouro Municipal;0,00;3.571,36;3.571,36;3.571,36
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;37.439,75;17.399,75;7.439,75
********Categoria da Despesa: Despesas de Capital;100.000,00;37.439,75;17.399,75;7.439,75
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;37.439,75;17.399,75;7.439,75
